Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory,State/UnionTerritory (group),Time,% of death,%cured,%of confimed cases,%of cured,Confirmed,Cured,death%,Deaths,Sno
-,-,08-04-2020,Delhi,Other,5:00 PM,1.5625,3.645833333,4.514460381,3.645833333,576,21,1.5625,9,747
-,-,08-04-2020,Goa,Other,5:00 PM,0,0,0.054863234,0,7,0,0,0,748
-,-,08-04-2020,Gujarat,Other,5:00 PM,7.878787879,15.151515152,1.293204797,15.151515152,165,25,7.878787879,13,749
-,-,08-04-2020,Haryana,Other,5:00 PM,2.040816327,19.047619048,1.152127910,19.047619048,147,28,2.040816327,3,750
-,-,08-04-2020,Himachal Pradesh,Other,5:00 PM,5.555555556,11.111111111,0.141076887,11.111111111,18,2,5.555555556,1,751
-,-,08-04-2020,Jammu and Kashmir,Other,5:00 PM,1.724137931,3.448275862,0.909162160,3.448275862,116,4,1.724137931,2,752
-,-,08-04-2020,Jharkhand,Other,5:00 PM,0,0,0.031350419,0,4,0,0,0,753
-,-,08-04-2020,Karnataka,Other,5:00 PM,2.285714286,14.285714286,1.371580845,14.285714286,175,25,2.285714286,4,754
-,-,08-04-2020,Kerala,Other,5:00 PM,0.595238095,20.833333333,2.633435222,20.833333333,336,70,0.595238095,2,755
-,-,08-04-2020,Ladakh,Other,5:00 PM,0,71.428571429,0.109726468,71.428571429,14,10,0,0,756
-,-,08-04-2020,Madhya Pradesh,Other,5:00 PM,5.676855895,0,1.794811506,0,229,0,5.676855895,13,757
-,-,08-04-2020,Maharashtra,Maharashtra,5:00 PM,6.286836935,7.760314342,7.978681715,7.760314342,1018,79,6.286836935,64,758
-,-,08-04-2020,Manipur,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,759
-,-,08-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,760
-,-,08-04-2020,Odisha,Other,5:00 PM,2.380952381,4.761904762,0.329179403,4.761904762,42,2,2.380952381,1,761
-,-,08-04-2020,Puducherry,Other,5:00 PM,0,20,0.039188024,20,5,1,0,0,762
-,-,08-04-2020,Punjab,Other,5:00 PM,7.692307692,4.395604396,0.713222039,4.395604396,91,4,7.692307692,7,763
-,-,08-04-2020,Rajasthan,Other,5:00 PM,0.914634146,6.402439024,2.570734384,6.402439024,328,21,0.914634146,3,764
-,-,08-04-2020,Tamil Nadu,Other,5:00 PM,1.014492754,2.753623188,5.407947331,2.753623188,690,19,1.014492754,7,765
-,-,08-04-2020,Telengana,Other,5:00 PM,1.639344262,8.196721311,3.346657262,8.196721311,427,35,1.639344262,7,766
-,-,08-04-2020,Tripura,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,767
-,-,08-04-2020,Uttarakhand,Other,5:00 PM,0,16.129032258,0.242965750,16.129032258,31,5,0,0,768
-,-,08-04-2020,Uttar Pradesh,Other,5:00 PM,0.874635569,7.580174927,2.688298456,7.580174927,343,26,0.874635569,3,769
-,-,08-04-2020,West Bengal,Other,5:00 PM,5.050505051,13.131313131,0.775922878,13.131313131,99,13,5.050505051,5,770
-,-,09-04-2020,Andhra Pradesh,Other,5:00 PM,1.149425287,1.724137931,2.727486480,1.724137931,348,6,1.149425287,4,771
-,-,09-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,0,0.086213653,0,11,0,0,0,772
-,-,09-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,773
-,-,09-04-2020,Assam,Other,5:00 PM,0,0,0.219452935,0,28,0,0,0,774
-,-,09-04-2020,Bihar,Other,5:00 PM,2.564102564,0,0.305666588,0,39,0,2.564102564,1,775
-,-,09-04-2020,Chandigarh,Other,5:00 PM,0,38.888888889,0.141076887,38.888888889,18,7,0,0,776
-,-,09-04-2020,Chhattisgarh,Other,5:00 PM,0,90,0.078376048,90,10,9,0,0,777
-,-,09-04-2020,Delhi,Other,5:00 PM,1.345291480,3.139013453,5.243357630,3.139013453,669,21,1.345291480,9,778
-,-,09-04-2020,Goa,Other,5:00 PM,0,0,0.054863234,0,7,0,0,0,779
-,-,09-04-2020,Gujarat,Other,5:00 PM,8.938547486,13.966480447,1.402931264,13.966480447,179,25,8.938547486,16,780
-,-,09-04-2020,Haryana,Other,5:00 PM,1.775147929,17.159763314,1.324555216,17.159763314,169,29,1.775147929,3,781
-,-,09-04-2020,Himachal Pradesh,Other,5:00 PM,5.555555556,11.111111111,0.141076887,11.111111111,18,2,5.555555556,1,782
-,-,09-04-2020,Jammu and Kashmir,Other,5:00 PM,2.531645570,2.531645570,1.238341563,2.531645570,158,4,2.531645570,4,783
-,-,09-04-2020,Jharkhand,Other,5:00 PM,0,0,0.101888863,0,13,0,0,0,784
-,-,09-04-2020,Karnataka,Other,5:00 PM,2.762430939,15.469613260,1.418606474,15.469613260,181,28,2.762430939,5,785
-,-,09-04-2020,Kerala,Other,5:00 PM,0.579710145,24.057971014,2.703973666,24.057971014,345,83,0.579710145,2,786
-,-,09-04-2020,Ladakh,Other,5:00 PM,0,71.428571429,0.109726468,71.428571429,14,10,0,0,787
-,-,09-04-2020,Madhya Pradesh,Other,5:00 PM,6.177606178,0,2.029939650,0,259,0,6.177606178,16,788
-,-,09-04-2020,Maharashtra,Maharashtra,5:00 PM,6.343612335,10.308370044,8.895681480,10.308370044,1135,117,6.343612335,72,789
-,-,09-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,790
-,-,09-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,791
-,-,09-04-2020,Odisha,Other,5:00 PM,2.380952381,4.761904762,0.329179403,4.761904762,42,2,2.380952381,1,792
-,-,09-04-2020,Puducherry,Other,5:00 PM,0,20,0.039188024,20,5,1,0,0,793
-,-,09-04-2020,Punjab,Other,5:00 PM,7.920792079,3.960396040,0.791598088,3.960396040,101,4,7.920792079,8,794
-,-,09-04-2020,Rajasthan,Other,5:00 PM,0.783289817,5.483028721,3.001802649,5.483028721,383,21,0.783289817,3,795
-,-,09-04-2020,Tamil Nadu,Other,5:00 PM,1.084010840,2.845528455,5.784152363,2.845528455,738,21,1.084010840,8,796
-,-,09-04-2020,Telengana,Other,5:00 PM,1.583710407,7.918552036,3.464221334,7.918552036,442,35,1.583710407,7,797
-,-,09-04-2020,Tripura,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,798
-,-,09-04-2020,Uttarakhand,Other,5:00 PM,0,14.285714286,0.274316169,14.285714286,35,5,0,0,799
-,-,09-04-2020,Uttar Pradesh,Other,5:00 PM,0.975609756,7.560975610,3.213417979,7.560975610,410,31,0.975609756,4,800
-,-,09-04-2020,West Bengal,Other,5:00 PM,4.854368932,15.533980583,0.807273297,15.533980583,103,16,4.854368932,5,801
-,-,10-04-2020,Andhra Pradesh,Other,5:00 PM,1.652892562,1.928374656,2.845050553,1.928374656,363,7,1.652892562,6,802
-,-,10-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,0,0.086213653,0,11,0,0,0,803
-,-,10-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,804
-,-,10-04-2020,Assam,Other,5:00 PM,0,0,0.227290540,0,29,0,0,0,805
-,-,10-04-2020,Bihar,Other,5:00 PM,1.666666667,0,0.470256290,0,60,0,1.666666667,1,806
-,-,10-04-2020,Chandigarh,Other,5:00 PM,0,38.888888889,0.141076887,38.888888889,18,7,0,0,807
-,-,10-04-2020,Chhattisgarh,Other,5:00 PM,0,90,0.078376048,90,10,9,0,0,808
-,-,10-04-2020,Delhi,Other,5:00 PM,1.447661470,2.783964365,7.038169136,2.783964365,898,25,1.447661470,13,809
-,-,10-04-2020,Goa,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,810
-,-,10-04-2020,Gujarat,Other,5:00 PM,7.053941909,10.788381743,1.888862764,10.788381743,241,26,7.053941909,17,811
-,-,10-04-2020,Haryana,Other,5:00 PM,1.775147929,17.159763314,1.324555216,17.159763314,169,29,1.775147929,3,812
-,-,10-04-2020,Himachal Pradesh,Other,5:00 PM,3.571428571,21.428571429,0.219452935,21.428571429,28,6,3.571428571,1,813
-,-,10-04-2020,Jammu and Kashmir,Other,5:00 PM,2.173913043,3.260869565,1.442119288,3.260869565,184,6,2.173913043,4,814
-,-,10-04-2020,Jharkhand,Other,5:00 PM,7.692307692,0,0.101888863,0,13,0,7.692307692,1,815
-,-,10-04-2020,Karnataka,Other,5:00 PM,3.045685279,15.228426396,1.544008151,15.228426396,197,30,3.045685279,6,816
-,-,10-04-2020,Kerala,Other,5:00 PM,0.560224090,26.890756303,2.798024924,26.890756303,357,96,0.560224090,2,817
-,-,10-04-2020,Ladakh,Other,5:00 PM,0,66.666666667,0.117564072,66.666666667,15,10,0,0,818
-,-,10-04-2020,Madhya Pradesh,Other,5:00 PM,6.177606178,0,2.029939650,0,259,0,6.177606178,16,819
-,-,10-04-2020,Maharashtra,Maharashtra,5:00 PM,7.111436950,9.164222874,10.690492985,9.164222874,1364,125,7.111436950,97,820
-,-,10-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,821
-,-,10-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,822
-,-,10-04-2020,Odisha,Other,5:00 PM,2.272727273,4.545454545,0.344854612,4.545454545,44,2,2.272727273,1,823
-,-,10-04-2020,Puducherry,Other,5:00 PM,0,20,0.039188024,20,5,1,0,0,824
-,-,10-04-2020,Punjab,Other,5:00 PM,8.333333333,3.787878788,1.034563837,3.787878788,132,5,8.333333333,11,825
-,-,10-04-2020,Rajasthan,Other,5:00 PM,0.647948164,4.535637149,3.628811035,4.535637149,463,21,0.647948164,3,826
-,-,10-04-2020,Tamil Nadu,Other,5:00 PM,0.959232614,2.517985612,6.536562427,2.517985612,834,21,0.959232614,8,827
-,-,10-04-2020,Telengana,Other,5:00 PM,1.479915433,7.399577167,3.707187084,7.399577167,473,35,1.479915433,7,828
-,-,10-04-2020,Tripura,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,829
-,-,10-04-2020,Uttarakhand,Other,5:00 PM,0,14.285714286,0.274316169,14.285714286,35,5,0,0,830
-,-,10-04-2020,Uttar Pradesh,Other,5:00 PM,0.928074246,7.424593968,3.378007681,7.424593968,431,32,0.928074246,4,831
-,-,10-04-2020,West Bengal,Other,5:00 PM,4.310344828,13.793103448,0.909162160,13.793103448,116,16,4.310344828,5,832
-,-,11-04-2020,Andhra Pradesh,Other,5:00 PM,1.574803150,2.887139108,2.986127439,2.887139108,381,11,1.574803150,6,833
-,-,11-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,0,0.086213653,0,11,0,0,0,834
-,-,11-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,835
-,-,11-04-2020,Assam,Other,5:00 PM,3.448275862,0,0.227290540,0,29,0,3.448275862,1,836
-,-,11-04-2020,Bihar,Other,5:00 PM,1.666666667,0,0.470256290,0,60,0,1.666666667,1,837
-,-,11-04-2020,Chandigarh,Other,5:00 PM,0,38.888888889,0.141076887,38.888888889,18,7,0,0,838
-,-,11-04-2020,Chhattisgarh,Other,5:00 PM,0,50,0.141076887,50,18,9,0,0,839
-,-,11-04-2020,Delhi,Other,5:00 PM,1.550387597,2.768549280,7.077357160,2.768549280,903,25,1.550387597,14,840
-,-,11-04-2020,Goa,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,841
-,-,11-04-2020,Gujarat,Other,5:00 PM,6.168831169,10.064935065,2.413982287,10.064935065,308,31,6.168831169,19,842
-,-,11-04-2020,Haryana,Other,5:00 PM,1.694915254,16.384180791,1.387256055,16.384180791,177,29,1.694915254,3,843
-,-,11-04-2020,Himachal Pradesh,Other,5:00 PM,3.571428571,21.428571429,0.219452935,21.428571429,28,6,3.571428571,1,844
-,-,11-04-2020,Jammu and Kashmir,Other,5:00 PM,1.932367150,2.898550725,1.622384199,2.898550725,207,6,1.932367150,4,845
-,-,11-04-2020,Jharkhand,Other,5:00 PM,5.882352941,0,0.133239282,0,17,0,5.882352941,1,846
-,-,11-04-2020,Karnataka,Other,5:00 PM,2.803738318,17.289719626,1.677247433,17.289719626,214,37,2.803738318,6,847
-,-,11-04-2020,Kerala,Other,5:00 PM,0.549450549,33.791208791,2.852888157,33.791208791,364,123,0.549450549,2,848
-,-,11-04-2020,Ladakh,Other,5:00 PM,0,66.666666667,0.117564072,66.666666667,15,10,0,0,849
-,-,11-04-2020,Madhya Pradesh,Other,5:00 PM,7.449209932,0,3.472058939,0,443,0,7.449209932,33,850
-,-,11-04-2020,Maharashtra,Maharashtra,5:00 PM,6.988564168,11.944091487,12.336389999,11.944091487,1574,188,6.988564168,110,851
-,-,11-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,852
-,-,11-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,853
-,-,11-04-2020,Odisha,Other,5:00 PM,2.083333333,4.166666667,0.376205032,4.166666667,48,2,2.083333333,1,854
-,-,11-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,855
-,-,11-04-2020,Punjab,Other,5:00 PM,8.333333333,3.787878788,1.034563837,3.787878788,132,5,8.333333333,11,856
-,-,11-04-2020,Rajasthan,Other,5:00 PM,0.542495479,3.797468354,4.334195470,3.797468354,553,21,0.542495479,3,857
-,-,11-04-2020,Tamil Nadu,Other,5:00 PM,0.878155873,4.829857300,7.140057998,4.829857300,911,44,0.878155873,8,858
-,-,11-04-2020,Telengana,Other,5:00 PM,1.785714286,8.531746032,3.950152833,8.531746032,504,43,1.785714286,9,859
-,-,11-04-2020,Tripura,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,860
-,-,11-04-2020,Uttarakhand,Other,5:00 PM,0,14.285714286,0.274316169,14.285714286,35,5,0,0,861
-,-,11-04-2020,Uttar Pradesh,Other,5:00 PM,0.923787529,7.390300231,3.393682891,7.390300231,433,32,0.923787529,4,862
-,-,11-04-2020,West Bengal,Other,5:00 PM,3.968253968,12.698412698,0.987538208,12.698412698,126,16,3.968253968,5,863
-,-,12-04-2020,Andhra Pradesh,Other,5:00 PM,1.574803150,2.887139108,2.986127439,2.887139108,381,11,1.574803150,6,864
-,-,12-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,90.909090909,0.086213653,90.909090909,11,10,0,0,865
-,-,12-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,866
-,-,12-04-2020,Assam,Other,5:00 PM,3.448275862,0,0.227290540,0,29,0,3.448275862,1,867
-,-,12-04-2020,Bihar,Other,5:00 PM,1.5625,29.6875,0.501606709,29.6875,64,19,1.5625,1,868
-,-,12-04-2020,Chandigarh,Other,5:00 PM,0,36.842105263,0.148914492,36.842105263,19,7,0,0,869
-,-,12-04-2020,Chhattisgarh,Other,5:00 PM,0,40,0.195940121,40,25,10,0,0,870
-,-,12-04-2020,Delhi,Other,5:00 PM,1.777362021,2.338634238,8.378399561,2.338634238,1069,25,1.777362021,19,871
-,-,12-04-2020,Goa,Other,5:00 PM,0,71.428571429,0.054863234,71.428571429,7,5,0,0,872
-,-,12-04-2020,Gujarat,Other,5:00 PM,5.092592593,10.185185185,3.385845286,10.185185185,432,44,5.092592593,22,873
-,-,12-04-2020,Haryana,Other,5:00 PM,1.621621622,15.675675676,1.449956893,15.675675676,185,29,1.621621622,3,874
-,-,12-04-2020,Himachal Pradesh,Other,5:00 PM,3.125,18.75,0.250803354,18.75,32,6,3.125,1,875
-,-,12-04-2020,Jammu and Kashmir,Other,5:00 PM,1.785714286,2.678571429,1.755623481,2.678571429,224,6,1.785714286,4,876
-,-,12-04-2020,Jharkhand,Other,5:00 PM,5.882352941,0,0.133239282,0,17,0,5.882352941,1,877
-,-,12-04-2020,Karnataka,Other,5:00 PM,2.654867257,16.371681416,1.771298691,16.371681416,226,37,2.654867257,6,878
-,-,12-04-2020,Kerala,Other,5:00 PM,0.534759358,37.967914439,2.931264206,37.967914439,374,142,0.534759358,2,879
-,-,12-04-2020,Ladakh,Other,5:00 PM,0,66.666666667,0.117564072,66.666666667,15,10,0,0,880
-,-,12-04-2020,Madhya Pradesh,Other,5:00 PM,6.382978723,0,4.420409123,0,564,0,6.382978723,36,881
-,-,12-04-2020,Maharashtra,Maharashtra,5:00 PM,7.211811471,11.811470755,13.802022102,11.811470755,1761,208,7.211811471,127,882
-,-,12-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,883
-,-,12-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,884
-,-,12-04-2020,Odisha,Other,5:00 PM,1.851851852,22.222222222,0.423230661,22.222222222,54,12,1.851851852,1,885
-,-,12-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,886
-,-,12-04-2020,Punjab,Other,5:00 PM,7.284768212,3.311258278,1.183478329,3.311258278,151,5,7.284768212,11,887
-,-,12-04-2020,Rajasthan,Other,5:00 PM,0.428571429,3,5.486323380,3,700,21,0.428571429,3,888
-,-,12-04-2020,Tamil Nadu,Other,5:00 PM,1.031991744,4.540763674,7.594639078,4.540763674,969,44,1.031991744,10,889
-,-,12-04-2020,Telengana,Other,5:00 PM,1.785714286,8.531746032,3.950152833,8.531746032,504,43,1.785714286,9,890
-,-,12-04-2020,Tripura,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,891
-,-,12-04-2020,Uttarakhand,Other,5:00 PM,0,14.285714286,0.274316169,14.285714286,35,5,0,0,892
-,-,12-04-2020,Uttar Pradesh,Other,5:00 PM,1.106194690,9.955752212,3.542597382,9.955752212,452,45,1.106194690,5,893
-,-,12-04-2020,West Bengal,Other,5:00 PM,3.731343284,14.179104478,1.050239047,14.179104478,134,19,3.731343284,5,894
-,-,13-04-2020,Andhra Pradesh,Other,5:00 PM,1.620370370,2.546296296,3.385845286,2.546296296,432,11,1.620370370,7,895
-,-,13-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,90.909090909,0.086213653,90.909090909,11,10,0,0,896
-,-,13-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,897
-,-,13-04-2020,Assam,Other,5:00 PM,3.225806452,0,0.242965750,0,31,0,3.225806452,1,898
-,-,13-04-2020,Bihar,Other,5:00 PM,1.5625,40.625,0.501606709,40.625,64,26,1.5625,1,899
-,-,13-04-2020,Chandigarh,Other,5:00 PM,0,33.333333333,0.164589701,33.333333333,21,7,0,0,900
-,-,13-04-2020,Chhattisgarh,Other,5:00 PM,0,32.258064516,0.242965750,32.258064516,31,10,0,0,901
-,-,13-04-2020,Delhi,Other,5:00 PM,2.079722704,2.339688042,9.044595971,2.339688042,1154,27,2.079722704,24,902
-,-,13-04-2020,Goa,Other,5:00 PM,0,71.428571429,0.054863234,71.428571429,7,5,0,0,903
-,-,13-04-2020,Gujarat,Other,5:00 PM,4.823747681,8.719851577,4.224469002,8.719851577,539,47,4.823747681,26,904
-,-,13-04-2020,Haryana,Other,5:00 PM,1.621621622,15.675675676,1.449956893,15.675675676,185,29,1.621621622,3,905
-,-,13-04-2020,Himachal Pradesh,Other,5:00 PM,3.125,40.625,0.250803354,40.625,32,13,3.125,1,906
-,-,13-04-2020,Jammu and Kashmir,Other,5:00 PM,1.632653061,2.448979592,1.920213183,2.448979592,245,6,1.632653061,4,907
-,-,13-04-2020,Jharkhand,Other,5:00 PM,10.526315789,0,0.148914492,0,19,0,10.526315789,2,908
-,-,13-04-2020,Karnataka,Other,5:00 PM,2.429149798,23.886639676,1.935888393,23.886639676,247,59,2.429149798,6,909
-,-,13-04-2020,Kerala,Other,5:00 PM,0.797872340,47.606382979,2.946939415,47.606382979,376,179,0.797872340,3,910
-,-,13-04-2020,Ladakh,Other,5:00 PM,0,66.666666667,0.117564072,66.666666667,15,10,0,0,911
-,-,13-04-2020,Madhya Pradesh,Other,5:00 PM,7.119205298,7.284768212,4.733913316,7.284768212,604,44,7.119205298,43,912
-,-,13-04-2020,Maharashtra,Maharashtra,5:00 PM,7.506297229,10.931989924,15.557645584,10.931989924,1985,217,7.506297229,149,913
-,-,13-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,914
-,-,13-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,915
-,-,13-04-2020,Nagaland,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,916
-,-,13-04-2020,Odisha,Other,5:00 PM,1.851851852,22.222222222,0.423230661,22.222222222,54,12,1.851851852,1,917
-,-,13-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,918
-,-,13-04-2020,Punjab,Other,5:00 PM,6.586826347,8.383233533,1.308880006,8.383233533,167,14,6.586826347,11,919
-,-,13-04-2020,Rajasthan,Other,5:00 PM,0.369458128,2.586206897,6.364135120,2.586206897,812,21,0.369458128,3,920
-,-,13-04-2020,Tamil Nadu,Other,5:00 PM,1.023255814,4.651162791,8.425425190,4.651162791,1075,50,1.023255814,11,921
-,-,13-04-2020,Telengana,Other,5:00 PM,2.846975089,17.793594306,4.404733913,17.793594306,562,100,2.846975089,16,922
-,-,13-04-2020,Tripura,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,923
-,-,13-04-2020,Uttarakhand,Other,5:00 PM,0,14.285714286,0.274316169,14.285714286,35,5,0,0,924
-,-,13-04-2020,Uttar Pradesh,Other,5:00 PM,1.035196687,9.730848861,3.785563132,9.730848861,483,47,1.035196687,5,925
-,-,13-04-2020,West Bengal,Other,5:00 PM,4.605263158,19.078947368,1.191315934,19.078947368,152,29,4.605263158,7,926
-,-,14-04-2020,Andhra Pradesh,Other,5:00 PM,1.902748414,2.959830867,3.707187084,2.959830867,473,14,1.902748414,9,927
-,-,14-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,90.909090909,0.086213653,90.909090909,11,10,0,0,928
-,-,14-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,929
-,-,14-04-2020,Assam,Other,5:00 PM,3.225806452,0,0.242965750,0,31,0,3.225806452,1,930
-,-,14-04-2020,Bihar,Other,5:00 PM,1.515151515,39.393939394,0.517281919,39.393939394,66,26,1.515151515,1,931
-,-,14-04-2020,Chandigarh,Other,5:00 PM,0,33.333333333,0.164589701,33.333333333,21,7,0,0,932
-,-,14-04-2020,Chhattisgarh,Other,5:00 PM,0,32.258064516,0.242965750,32.258064516,31,10,0,0,933
-,-,14-04-2020,Delhi,Other,5:00 PM,1.854304636,1.986754967,11.834783290,1.986754967,1510,30,1.854304636,28,934
-,-,14-04-2020,Goa,Other,5:00 PM,0,71.428571429,0.054863234,71.428571429,7,5,0,0,935
-,-,14-04-2020,Gujarat,Other,5:00 PM,4.213938412,8.914100486,4.835802179,8.914100486,617,55,4.213938412,26,936
-,-,14-04-2020,Haryana,Other,5:00 PM,1.507537688,17.085427136,1.559683361,17.085427136,199,34,1.507537688,3,937
-,-,14-04-2020,Himachal Pradesh,Other,5:00 PM,3.125,40.625,0.250803354,40.625,32,13,3.125,1,938
-,-,14-04-2020,Jammu and Kashmir,Other,5:00 PM,1.481481481,5.925925926,2.116153304,5.925925926,270,16,1.481481481,4,939
-,-,14-04-2020,Jharkhand,Other,5:00 PM,8.333333333,0,0.188102516,0,24,0,8.333333333,2,940
-,-,14-04-2020,Karnataka,Other,5:00 PM,3.488372093,25.193798450,2.022102046,25.193798450,258,65,3.488372093,9,941
-,-,14-04-2020,Kerala,Other,5:00 PM,0.791556728,52.242744063,2.970452230,52.242744063,379,198,0.791556728,3,942
-,-,14-04-2020,Ladakh,Other,5:00 PM,0,66.666666667,0.117564072,66.666666667,15,10,0,0,943
-,-,14-04-2020,Madhya Pradesh,Other,5:00 PM,6.849315068,6.986301370,5.721451524,6.986301370,730,51,6.849315068,50,944
-,-,14-04-2020,Maharashtra,Maharashtra,5:00 PM,6.846384253,9.798887463,18.316482483,9.798887463,2337,229,6.846384253,160,945
-,-,14-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,946
-,-,14-04-2020,Meghalaya,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,947
-,-,14-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,948
-,-,14-04-2020,Nagaland,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,949
-,-,14-04-2020,Odisha,Other,5:00 PM,1.818181818,32.727272727,0.431068266,32.727272727,55,18,1.818181818,1,950
-,-,14-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,951
-,-,14-04-2020,Punjab,Other,5:00 PM,6.818181818,7.954545455,1.379418450,7.954545455,176,14,6.818181818,12,952
-,-,14-04-2020,Rajasthan,Other,5:00 PM,0.341296928,15.130830489,6.889254644,15.130830489,879,133,0.341296928,3,953
-,-,14-04-2020,Tamil Nadu,Other,5:00 PM,0.937766411,4.944586530,9.193510463,4.944586530,1173,58,0.937766411,11,954
-,-,14-04-2020,Telengana,Other,5:00 PM,2.724358974,16.025641026,4.890665413,16.025641026,624,100,2.724358974,17,955
-,-,14-04-2020,Tripura,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,956
-,-,14-04-2020,Uttarakhand,Other,5:00 PM,0,20,0.274316169,20,35,7,0,0,957
-,-,14-04-2020,Uttar Pradesh,Other,5:00 PM,0.761035008,7.458143075,5.149306372,7.458143075,657,49,0.761035008,5,958
-,-,14-04-2020,West Bengal,Other,5:00 PM,3.684210526,18.947368421,1.489144917,18.947368421,190,36,3.684210526,7,959
-,-,15-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,90.909090909,0.086213653,90.909090909,11,10,0,0,960
-,-,15-04-2020,Andhra Pradesh,Other,5:00 PM,1.789264414,3.180914513,3.942315228,3.180914513,503,16,1.789264414,9,961
-,-,15-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,962
-,-,15-04-2020,Assam,Other,5:00 PM,3.030303030,0,0.258640959,0,33,0,3.030303030,1,963
-,-,15-04-2020,Bihar,Other,5:00 PM,1.428571429,41.428571429,0.548632338,41.428571429,70,29,1.428571429,1,964
-,-,15-04-2020,Chandigarh,Other,5:00 PM,0,33.333333333,0.164589701,33.333333333,21,7,0,0,965
-,-,15-04-2020,Chhattisgarh,Other,5:00 PM,0,39.393939394,0.258640959,39.393939394,33,13,0,0,966
-,-,15-04-2020,Delhi,Other,5:00 PM,1.921844971,1.921844971,12.234501136,1.921844971,1561,30,1.921844971,30,967
-,-,15-04-2020,Goa,Other,5:00 PM,0,71.428571429,0.054863234,71.428571429,7,5,0,0,968
-,-,15-04-2020,Gujarat,Other,5:00 PM,4.316546763,8.489208633,5.447135355,8.489208633,695,59,4.316546763,30,969
-,-,15-04-2020,Haryana,Other,5:00 PM,1.507537688,17.085427136,1.559683361,17.085427136,199,34,1.507537688,3,970
-,-,15-04-2020,Himachal Pradesh,Other,5:00 PM,3.030303030,39.393939394,0.258640959,39.393939394,33,13,3.030303030,1,971
-,-,15-04-2020,Jammu and Kashmir,Other,5:00 PM,1.438848921,10.791366906,2.178854142,10.791366906,278,30,1.438848921,4,972
-,-,15-04-2020,Jharkhand,Other,5:00 PM,7.407407407,0,0.211615330,0,27,0,7.407407407,2,973
-,-,15-04-2020,Karnataka,Other,5:00 PM,3.971119134,27.075812274,2.171016537,27.075812274,277,75,3.971119134,11,974
-,-,15-04-2020,Kerala,Other,5:00 PM,0.775193798,54.521963824,3.033153068,54.521963824,387,211,0.775193798,3,975
